<TYPE>=CHROM
<LAB NAME>=Templeton
<CLIENT>=Templeton
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=FID
<COLUMN>=2m 2mmID ShinCarbonST 80/100
<CARRIER>=Argon at 35psi
<TEMPERATURE>=K:\Templeton_Lab\SRI GC files\Peak426-32bit\TC_200deg.tem
<EVENTS>=Channel1.evt
<COMPONENTS>=K:\Templeton_Lab\SRI GC files\Peak426-32bit\TC_iso_FID_comps.cpt
<SAMPLE>=p54m(12C)30d_T3_0.25ml
<OPERATOR>=TC
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>=11-15-2022
<TIME>=10:45:17
<RATE>=20Hz
<SIZE>=5400
<SAMP WEIGHT>=0.500000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=K:\Templeton_Lab\SRI GC files\Peak426-32bit\TC_Ar_iso200_35psi.CON
87,87
102,108
52,65
34,54
37,64
33,66
22,62
40,87
122,176
175,235
119,186
-8,66
-65,16
13,100
132,226
233,334
247,355
203,317
113,234
-39,89
-134,1
-142,0
-62,81
58,202
149,294
175,322
138,286
63,212
-66,84
-152,0
-106,49
-11,147
75,237
128,293
100,269
22,194
-38,138
-66,113
-37,146
51,237
99,289
87,280
28,225
-51,149
-74,129
-56,151
-22,188
-6,208
-43,174
-77,144
-108,116
-126,102
-111,120
-102,133
-57,181
34,276
64,309
11,259
-51,201
-96,159
-64,195
25,287
86,352
128,397
144,417
101,377
-47,233
-227,56
-287,0
-188,98
-5,281
138,424
172,458
114,399
3,288
-129,156
-230,55
-213,71
-72,212
91,375
161,445
136,420
70,353
-5,278
-28,255
-50,233
-70,212
-39,243
-11,271
-6,276
-12,269
-37,244
-14,267
65,346
133,414
148,428
89,369
-7,273
-98,182
-155,124
-149,130
-85,194
11,290
90,368
62,340
-76,202
-183,95
-227,51
-201,76
-100,177
10,287
123,400
199,475
139,415
-51,225
-218,58
-276,0
-217,59
-73,204
27,305
41,320
3,283
-71,210
-152,129
-179,103
-138,145
-72,212
-20,265
-13,273
-45,242
-82,205
-101,187
-141,148
-164,126
-140,151
-96,196
-65,228
-85,208
-134,160
-142,153
-121,175
-90,207
-62,236
-41,258
-7,292
-19,281
-103,198
-178,124
-165,138
-77,227
8,313
33,338
-31,275
-124,183
-172,136
-185,124
-165,145
-112,199
-37,274
4,316
-31,282
-115,199
-200,115
-221,95
-178,139
-94,223
4,322
58,377
38,358
-68,253
-219,103
-323,0
-312,12
-251,74
-185,141
-134,193
-138,190
-153,176
-175,155
-202,129
-202,131
-179,155
-137,198
-122,214
-163,174
-205,133
-225,114
-221,119
-175,166
-121,222
-79,265
-82,263
-147,199
-237,110
-328,20
-345,4
-223,127
-56,295
13,366
-26,328
-127,228
-238,118
-292,65
-271,87
-183,176
-70,290
-10,351
-43,320
-150,214
-235,130
-269,97
-258,109
-197,171
-128,241
-89,281
-91,280
-154,219
-246,128
-284,91
-250,126
-175,202
-103,275
-87,292
-129,251
-184,197
-234,149
-244,140
-195,190
-121,265
-59,328
-68,320
-176,213
-317,73
-392,0
-338,52
-231,158
-169,219
-133,254
-114,272
-141,244
-212,172
-293,90
-297,84
-188,192
-77,302
-52,326
-92,285
-158,218
-209,166
-232,142
-230,143
-171,200
-87,283
-54,315
-103,265
-208,159
-277,89
-307,58
-321,43
-300,63
-224,137
-145,215
-125,234
-185,173
-268,89
-290,66
-241,114
-152,202
-69,284
-44,307
-73,277
-154,195
-243,105
-272,75
-249,97
-186,159
-120,224
-114,229
-153,188
-215,125
-260,79
-243,95
-199,138
-159,177
-133,202
-137,197
-152,181
-171,160
-222,108
-241,88
-193,135
-154,173
-180,146
-243,82
-274,50
-263,60
-246,75
-219,101
-177,142
-93,225
-16,301
-33,283
-154,161
-269,45
-301,12
-282,29
-231,79
-169,140
-83,225
-11,296
-50,256
-179,126
-299,5
-303,0
-204,102
-93,216
-6,306
-7,308
-85,233
-153,168
-208,116
-211,116
-154,176
-90,243
-65,271
-83,256
-127,215
-178,167
-209,139
-213,138
-176,178
-132,225
-109,251
-127,236
-202,164
-307,62
-373,0
-336,36
-182,190
-44,327
-40,331
-129,242
-248,122
-339,31
-338,31
-250,119
-151,218
-51,317
-14,354
-90,277
-172,195
-182,185
-118,248
-66,300
-9,356
46,411
27,392
-49,315
-186,178
-325,38
-325,38
-205,158
-89,273
-3,359
58,419
63,424
12,373
-83,277
-155,205
-148,211
-90,269
-43,316
-59,299
-86,272
-117,240
-145,212
-132,225
-109,247
-77,279
-81,274
-151,204
-240,115
-283,71
-239,115
-129,224
4,357
114,467
162,514
67,419
-115,236
-255,96
-324,27
-265,85
-102,248
39,388
111,460
67,416
-82,266
-234,114
-287,60
-273,74
-211,136
-102,244
-37,309
-37,308
-117,228
-236,109
-293,51
-243,101
-133,210
-56,287
-14,329
2,344
-40,302
-124,217
-207,134
-216,125
-154,186
-65,275
-28,311
-70,269
-115,224
-126,212
-104,234
-80,257
-70,267
-80,257
-133,203
-194,142
-269,66
-290,45
-212,123
-84,250
35,369
67,400
9,342
-111,222
-230,102
-318,14
-332,0
-205,126
-29,302
71,402
62,393
-13,318
-126,205
-214,117
-214,117
-204,127
-145,186
-34,297
17,348
1,332
-59,271
-119,211
-161,169
-162,168
-127,203
-88,242
-39,291
-37,293
-71,259
-108,222
-105,225
-48,282
0,330
27,357
-29,300
-108,221
-119,210
-115,214
-74,255
-25,304
-22,307
-64,265
-124,205
-200,129
-231,98
-167,162
-69,260
39,368
101,429
86,414
12,340
-102,226
-207,121
-252,76
-181,147
-7,321
151,479
188,516
81,409
-113,215
-278,50
-328,0
-280,49
-156,174
26,357
160,492
173,506
72,407
-61,275
-177,160
-228,110
-173,166
-123,217
-84,258
-50,293
-98,246
-158,187
-175,171
-164,183
-135,214
-139,211
-172,179
-202,150
-175,178
-100,254
-23,333
30,387
72,430
91,450
52,412
-52,309
-202,161
-269,95
-187,178
-50,316
47,414
52,420
-11,359
-124,247
-251,121
-299,74
-259,115
-96,279
98,475
147,525
44,423
-112,268
-237,144
-298,84
-281,103
-224,161
-150,236
-89,298
-88,300
-140,249
-219,172
-253,139
-227,166
-185,209
-166,229
-155,241
-143,255
-154,245
-172,228
-206,195
-220,182
-171,232
-104,301
-90,316
-173,234
-271,137
-278,131
-239,171
-212,200
-162,251
-106,308
-111,304
-187,229
-311,106
-419,0
-376,48
-213,216
-90,344
-57,382
-89,355
-176,273
-310,144
-441,18
-465,0
-332,133
-102,363
53,518
43,508
-56,409
-190,275
-302,163
-360,105
-338,127
-233,232
-129,336
-94,371
-128,337
-207,258
-255,210
-241,224
-202,263
-129,336
-66,399
-76,389
-153,312
-258,207
-326,139
-322,143
-241,224
-148,317
-115,350
-150,315
-236,229
-301,164
-324,141
-318,147
-267,198
-186,279
-128,337
-155,310
-271,194
-418,47
-466,0
-361,106
-226,242
-140,329
-103,367
-116,356
-208,265
-350,124
-449,26
-424,53
-287,191
-167,312
-148,332
-202,280
-287,196
-355,129
-394,91
-370,116
-266,222
-155,334
-113,377
-176,315
-272,221
-328,166
-344,151
-332,164
-313,185
-289,210
-276,224
-292,209
-349,154
-391,113
-385,120
-352,154
-298,209
-278,231
-311,199
-384,127
-471,41
-493,21
-456,59
-385,131
-293,224
-250,269
-276,244
-364,157
-476,46
-524,0
-496,28
-442,82
-366,159
-309,216
-294,232
-313,213
-382,145
-450,77
-419,109
-289,239
-163,366
-140,389
-191,339
-276,254
-389,142
-490,41
-523,9
-475,57
-355,178
-264,269
-305,229
-405,129
-455,80
-459,76
-424,112
-365,171
-293,244
-182,355
-133,405
-214,324
-340,199
-417,122
-418,121
-364,176
-295,245
-270,271
-304,237
-369,173
-442,100
-464,79
-385,158
-281,263
-245,299
-275,270
-359,186
-434,112
-440,106
-408,139
-373,174
-319,229
-285,263
-297,252
-343,206
-423,127
-482,68
-456,95
-369,182
-295,257
-288,264
-331,222
-393,160
-470,84
-536,18
-555,0
-480,74
-332,222
-227,327
-255,298
-374,179
-471,82
-511,42
-492,60
-421,131
-324,228
-216,336
-168,383
-230,321
-352,199
-445,106
-447,103
-384,166
-332,218
-325,225
-347,202
-368,181
-395,154
-417,132
-390,158
-312,236
-213,335
-165,383
-243,304
-375,172
-428,119
-392,155
-322,224
-223,323
-174,372
-172,374
-243,302
-411,134
-540,5
-545,0
-421,123
-258,285
-166,377
-166,376
-231,311
-334,207
-439,102
-494,46
-460,80
-364,175
-289,250
-279,259
-327,211
-385,152
-384,153
-363,173
-358,177
-319,216
-250,284
-200,334
-182,351
-254,279
-359,173
-374,158
-321,210
-273,258
-247,283
-270,260
-336,193
-389,140
-421,107
-393,134
-279,248
-150,376
-108,418
-187,338
-308,217
-405,119
-410,114
-344,179
-278,245
-215,307
-190,332
-244,277
-363,158
-482,38
-520,0
-431,87
-284,233
-162,354
-82,432
-96,417
-179,333
-306,205
-434,75
-432,76
-315,192
-158,347
-78,426
-128,375
-207,295
-280,220
-336,163
-350,148
-318,179
-250,245
-206,288
-242,251
-313,178
-338,152
-321,168
-262,226
-236,250
-299,186
-371,113
-409,73
-431,50
-413,67
-364,115
-277,200
-168,308
-109,366
-161,313
-314,158
-443,28
-447,23
-370,98
-244,223
-107,359
-64,401
-112,351
-236,226
-398,63
-460,0
-425,37
-339,125
-231,235
-169,300
-169,302
-236,237
-356,119
-455,23
-442,38
-346,136
-264,220
-213,274
-221,268
-282,209
-325,168
-348,148
-377,121
-367,133
-280,222
-214,291
-197,310
-219,290
-291,220
-321,193
-282,234
-245,273
-238,282
-268,255
-336,189
-422,105
-483,46
-461,71
-326,208
-151,385
-50,488
-79,462
-196,347
-315,230
-403,144
-450,100
-403,149
-271,283
-147,409
-114,445
-227,334
-430,133
-566,0
-559,7
-454,112
-324,242
-241,326
-231,336
-284,283
-359,208
-426,142
-466,102
-433,135
-353,215
-299,270
-279,290
-278,291
-304,266
-348,222
-382,188
-395,175
-366,205
-300,271
-260,311
-293,278
-322,250
-314,258
-321,251
-307,265
-298,275
-347,226
-387,186
-428,146
-475,99
-457,117
-388,186
-316,259
-259,316
-260,315
-344,231
-451,125
-514,62
-533,43
-460,116
-315,262
-202,375
-160,417
-217,361
-345,233
-450,128
-439,139
-354,225
-285,294
-221,358
-199,380
-275,305
-392,188
-508,72
-581,0
-541,40
-429,152
-333,248
-271,310
-266,315
-293,288
-316,265
-339,242
-342,239
-314,267
-289,292
-306,275
-368,213
-459,122
-549,32
-554,27
-478,103
-405,176
-357,224
-348,234
-408,174
-492,90
-556,26
-555,27
-440,142
-307,275
-259,323
-289,293
-392,190
-496,86
-530,52
-514,68
-431,151
-328,254
-310,272
-382,200
-482,100
-563,19
-583,0
-541,46
-473,118
-415,180
-367,233
-357,247
-426,182
-505,107
-532,85
-498,123
-380,245
-260,369
-259,375
-363,275
-487,155
-572,74
-583,68
-536,119
-457,202
-387,276
-395,273
-493,179
-624,52
-681,0
-612,70
-494,189
-382,302
-314,371
-334,353
-393,295
-480,209
-561,129
-558,134
-498,195
-431,263
-401,294
-433,264
-506,192
-583,116
-640,60
-672,30
-626,77
-537,167
-465,240
-440,267
-475,233
-536,173
-574,136
-573,138
-528,185
-455,259
-383,332
-362,354
-433,285
-564,155
-653,67
-634,87
-548,175
-474,250
-444,281
-467,259
-509,219
-521,208
-518,212
-510,221
-458,275
-360,374
-297,438
-321,415
-448,290
-626,113
-731,9
-671,70
-506,236
-387,357
-350,395
-380,366
-480,267
-586,163
-644,106
-601,150
-466,286
-333,421
-294,461
-372,384
-513,244
-613,146
-642,118
-622,139
-541,221
-444,320
-427,338
-511,255
-657,110
-769,0
-751,18
-604,165
-437,332
-334,436
-308,462
-359,411
-468,302
-580,191
-644,127
-621,150
-525,247
-439,333
-426,346
-485,287
-579,194
-651,122
-669,104
-645,129
-589,185
-506,268
-462,312
-497,278
-572,203
-629,146
-624,152
-584,192
-566,210
-541,235
-538,239
-586,191
-621,156
-651,127
-641,137
-551,227
-460,318
-443,336
-534,245
-687,92
-780,0
-767,12
-689,90
-587,192
-478,301
-399,380
-379,400
-438,341
-548,231
-618,161
-604,175
-539,240
-499,280
-501,278
-534,245
-618,161
-708,71
-761,18
-736,43
-596,183
-433,345
-355,423
-374,404
-469,309
-541,237
-541,237
-530,248
-509,269
-461,317
-446,332
-487,291
-571,207
-664,114
-669,109
-558,220
-375,403
-263,515
-300,478
-440,338
-598,179
-709,68
-740,37
-661,116
-489,288
-329,448
-285,492
-385,392
-551,226
-660,117
-649,128
-580,197
-495,282
-423,354
-417,360
-472,305
-592,185
-736,41
-777,0
-685,51
-549,147
-438,218
-378,237
-402,173
-482,53
-563,-69
-598,-144
-522,-108
-374,0
-261,155
-278,180
-410,90
-525,17
-584,0
-600,0
-557,46
-506,100
-468,141
-447,165
-494,121
-588,30
-622,0
-564,58
-463,159
-405,217
-402,220
-427,195
-484,138
-508,114
-485,138
-441,182
-340,283
-254,369
-277,346
-404,219
-542,81
-620,3
-624,0
-547,76
-444,179
-395,228
-382,241
-386,237
-448,175
-528,95
-540,83
-494,129
-385,238
