<TYPE>=CHROM
<LAB NAME>=Templeton
<CLIENT>=Templeton
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=TCD
<COLUMN>=2m 2mmID ShinCarbonST 80/100
<CARRIER>=Argon at 35psi
<TEMPERATURE>=
<EVENTS>=ch2.evt
<COMPONENTS>=TC_iso_TCD_comps.cpt
<SAMPLE>=1pc_mix_0.75ml
<OPERATOR>=TC
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>=11- 4-2022
<TIME>=12:23:16
<RATE>=20Hz
<SIZE>=5400
<SAMP WEIGHT>=0.500000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=K:\Templeton_Lab\SRI GC files\Peak426-32bit\TC_Ar_iso200_35psi.CON
359,359
700,651
1024,926
1331,1183
1632,1435
1924,1678
2211,1915
2498,2153
2775,2381
3043,2599
3309,2816
3568,3026
3819,3227
4069,3428
4315,3625
4557,3817
4801,4012
5041,4203
5277,4389
5512,4575
5745,4758
5974,4938
6203,5118
6427,5292
6647,5463
6867,5634
7082,5799
7296,5964
7511,6130
7722,6291
7931,6451
8139,6610
8340,6761
8539,6911
8737,7060
8936,7209
9130,7354
9328,7503
9524,7649
9718,7794
9911,7937
10099,8076
10285,8213
10470,8348
10655,8484
10840,8620
11024,8754
11213,8894
11397,9029
11579,9161
11761,9294
11935,9419
12113,9547
12285,9670
12452,9788
12618,9904
12781,10018
12949,10137
13116,10254
13279,10368
13443,10482
13607,10597
13768,10709
13930,10821
14087,10929
14243,11036
14402,11145
14561,11255
14719,11364
14872,11467
15022,11568
15173,11670
15322,11769
15472,11870
15618,11967
15760,12059
15904,12154
16046,12246
16191,12342
16337,12439
16479,12531
16615,12618
16751,12705
16884,12788
17018,12873
17157,12963
17293,13049
17426,13133
17559,13217
17689,13297
17816,13375
17947,13457
18076,13536
18202,13613
18328,13690
18453,13765
18574,13837
18699,13912
18826,13990
18949,14064
19071,14136
19188,14204
19303,14270
19424,14341
19545,14413
19665,14484
19782,14551
19900,14620
20015,14686
20130,14751
20246,14818
20357,14880
20466,14939
20571,14995
20677,15052
20784,15109
