<TYPE>=CHROM
<LAB NAME>=Templeton
<CLIENT>=Templeton
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=TCD
<COLUMN>=2m 2mmID ShinCarbonST 80/100
<CARRIER>=Argon at 35psi
<TEMPERATURE>=
<EVENTS>=ch2.evt
<COMPONENTS>=TC_iso_TCD_comps.cpt
<SAMPLE>=p54m(12C)7d_T4_0.5ml
<OPERATOR>=TC
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>=11- 4-2022
<TIME>=12:57:39
<RATE>=20Hz
<SIZE>=5402
<SAMP WEIGHT>=0.500000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=K:\Templeton_Lab\SRI GC files\Peak426-32bit\TC_Ar_iso200_35psi.CON
145,145
276,266
391,370
496,465
598,556
696,643
792,729
879,805
956,872
1028,933
1098,992
1170,1054
1245,1118
1317,1180
1385,1237
1451,1292
1517,1348
1579,1399
1638,1448
1694,1493
1753,1541
1816,1594
1881,1648
1945,1702
2002,1748
2060,1795
2120,1845
2178,1892
2235,1939
2291,1984
2342,2024
2395,2067
2454,2115
2511,2162
2565,2205
2622,2251
2672,2291
2722,2330
2780,2378
2831,2418
2885,2461
2941,2507
2995,2550
3047,2592
3096,2630
3143,2666
3189,2702
3240,2742
3293,2784
3344,2825
3393,2863
3440,2900
3486,2935
3533,2971
3579,3007
3624,3041
3669,3076
3708,3104
3747,3132
3786,3161
3825,3189
3870,3224
3916,3259
3957,3289
3992,3314
4026,3337
4062,3363
4105,3395
4152,3431
4200,3469
4245,3503
4280,3528
4317,3554
4354,3580
4391,3607
4432,3637
4471,3666
4511,3695
4547,3720
4581,3744
4615,3767
4645,3787
4680,3811
4721,3841
4758,3868
4794,3893
4826,3915
4855,3933
4886,3953
4920,3977
4956,4002
4992,4027
5024,4049
5051,4065
5081,4085
5107,4100
5132,4114
5164,4136
5196,4157
5234,4185
5274,4214
5302,4231
5328,4247
5355,4263
5384,4282
5416,4303
5447,4323
5477,4343
5501,4356
5528,4373
5557,4391
5588,4411
5619,4432
5645,4447
5668,4460
5693,4474
5722,4492
5751,4511
5778,4527
5802,4541
5825,4553
5851,4568
5878,4585
5907,4603
5937,4623
5966,4641
5996,4660
6025,4679
6055,4698
6082,4715
6106,4728
6131,4742
6152,4753
6174,4764
6199,4778
6220,4789
6240,4798
6258,4806
6278,4815
6301,4827
6326,4842
6351,4856
6372,4867
6394,4878
6414,4887
6439,4902
6461,4913
6482,4924
6503,4934
6522,4942
6545,4955
6568,4967
6585,4974
6601,4979
6616,4983
6630,4987
6649,4995
6671,5007
6692,5017
6717,5031
6735,5039
6754,5047
6774,5057
6791,5063
6811,5072
6833,5084
6850,5090
6865,5095
6876,5095
6892,5100
6912,5110
6932,5119
6953,5130
6969,5135
6985,5140
7001,5146
7020,5154
7036,5160
7051,5164
7062,5164
7076,5168
7091,5172
7107,5177
7125,5185
7142,5191
7159,5198
7178,5206
7194,5211
7209,5216
7228,5224
7249,5235
7268,5243
7289,5253
7303,5257
7312,5255
7322,5255
7329,5251
7341,5252
7356,5257
7370,5260
7380,5260
7390,5259
7403,5261
7419,5267
7440,5277
7458,5285
7474,5290
7487,5292
7502,5297
7517,5301
7533,5307
7548,5311
7556,5308
7564,5306
7573,5304
7583,5304
7602,5312
7621,5320
7642,5331
7663,5341
7682,5350
7699,5356
7714,5360
7728,5364
7741,5366
7752,5366
7760,5364
7765,5358
7769,5352
7774,5346
7782,5343
7796,5347
7804,5344
7814,5344
7818,5337
7823,5331
7831,5329
7843,5330
7858,5335
7874,5340
7890,5345
7905,5350
7920,5354
7934,5358
7947,5360
7960,5362
7969,5361
7983,5364
7994,5365
8007,5367
8021,5370
8032,5371
8041,5369
8046,5364
8051,5358
8057,5353
8069,5355
8080,5355
8095,5360
8111,5365
8123,5366
8135,5368
8139,5361
8137,5349
8143,5344
8151,5341
8162,5342
8173,5342
8176,5334
8179,5327
8188,5325
8201,5328
8216,5332
8231,5336
8238,5333
8247,5331
8253,5327
8261,5324
8272,5324
8277,5319
8285,5316
8299,5320
8308,5318
8318,5317
8324,5313
8330,5308
8339,5307
8354,5311
8370,5316
8382,5318
8392,5317
8402,5317
8411,5315
8416,5309
8425,5308
8435,5307
8437,5299
8448,5299
8457,5297
8463,5293
8476,5295
8483,5292
8488,5286
8491,5278
8494,5271
8495,5261
8496,5252
8500,5245
8505,5239
8510,5234
8529,5242
8546,5249
8560,5252
8572,5253
8579,5250
8581,5241
8586,5235
8592,5231
8595,5223
8604,5222
8610,5217
8620,5216
8631,5217
8642,5217
8653,5218
8661,5215
8671,5214
8677,5210
8684,5206
8693,5205
8699,5200
8713,5203
8725,5205
8733,5202
8739,5198
8740,5188
8742,5179
8747,5174
8757,5173
8768,5174
8776,5171
8782,5166
8784,5158
8785,5148
8789,5142
8795,5137
8803,5134
8812,5133
8818,5128
8824,5124
8830,5119
8835,5113
8844,5112
8847,5104
8850,5097
8854,5090
8856,5081
8865,5080
8874,5078
8880,5073
8886,5069
8895,5067
8899,5061
8903,5054
8907,5047
8910,5040
8919,5038
8929,5038
8939,5037
8944,5031
8949,5026
8957,5023
8959,5015
8964,5009
8971,5005
8972,4996
8972,4985
8973,4976
8973,4965
8975,4956
8980,4951
8984,4944
8991,4941
8999,4938
9006,4934
9017,4935
9026,4933
9035,4932
9041,4927
9045,4920
9048,4913
9049,4903
9051,4895
9052,4885
9057,4879
9065,4877
9077,4878
9090,4881
9101,4881
9109,4878
9116,4875
9122,4870
9128,4865
9131,4858
9136,4852
9142,4848
9148,4843
9155,4839
9162,4836
9164,4827
9168,4821
9170,4812
9171,4802
9176,4797
9179,4789
9182,4782
9186,4775
9193,4771
9197,4765
9206,4763
9212,4759
9214,4750
9222,4747
9223,4738
9225,4729
9228,4722
9234,4717
9241,4713
9251,4713
9262,4713
9267,4708
9276,4706
9286,4705
9294,4703
9304,4702
9311,4699
9313,4690
9315,4681
9319,4675
9324,4669
9328,4663
9331,4655
9332,4645
9337,4640
9345,4637
9350,4632
9353,4624
9351,4611
9350,4600
9350,4589
9354,4582
9359,4577
9364,4571
9368,4565
9372,4558
9380,4555
9383,4548
9387,4541
9392,4536
9399,4532
9409,4531
9424,4536
9434,4535
9440,4531
9446,4526
9450,4519
9459,4518
9465,4513
9471,4509
9480,4507
9485,4501
9494,4500
9500,4495
9507,4492
9515,4489
9525,4488
9535,4488
9545,4487
9555,4487
9565,4486
9573,4483
9577,4477
9579,4468
9580,4459
9585,4453
9587,4444
9585,4432
9585,4421
9585,4411
9593,4408
9607,4411
9617,4411
9621,4404
9624,4396
9629,4391
9637,4388
9647,4388
9651,4381
9652,4371
9649,4358
9650,4348
9657,4345
9665,4342
9678,4344
9690,4346
9700,4345
9706,4341
9709,4333
9711,4324
9718,4321
9722,4314
9723,4305
9727,4298
9729,4289
9739,4289
9754,4293
9762,4291
9768,4286
9772,4279
9774,4271
9777,4263
9779,4255
9780,4245
9787,4241
9795,4239
9805,4238
9815,4238
9821,4233
9827,4228
9832,4223
9839,4219
9843,4213
9846,4205
9850,4198
9853,4191
9861,4188
9867,4183
9873,4179
9877,4172
9878,4163
9881,4155
9882,4145
9884,4137
9886,4128
9887,4119
9893,4114
9902,4112
9905,4105
9910,4099
9912,4091
9912,4080
9917,4074
9921,4068
9927,4063
9936,4062
9944,4059
9953,4057
9954,4048
9953,4036
9955,4028
9960,4022
9967,4018
9973,4014
9983,4013
9990,4010
10003,4012
10013,4011
10020,4008
10030,4007
10037,4004
10050,4006
10060,4005
10065,4000
10070,3994
10073,3987
10081,3984
10088,3980
10094,3976
10098,3969
10100,3961
10104,3954
10109,3948
10113,3942
10119,3937
10127,3934
10137,3934
10147,3933
10150,3926
10155,3920
10161,3915
10164,3908
10171,3904
10175,3898
10176,3888
10179,3880
10182,3873
10185,3865
10189,3859
10194,3853
10194,3842
10199,3837
10202,3829
10207,3824
10214,3820
10219,3814
10225,3810
10228,3802
10233,3797
10236,3789
10239,3781
10244,3776
10246,3767
10247,3758
10250,3750
10257,3746
10264,3743
10272,3740
10273,3731
10269,3716
10264,3700
10264,3690
10271,3686
10285,3690
10297,3691
10312,3695
10324,3697
10332,3694
10335,3686
10337,3678
10341,3671
10346,3666
10355,3664
10361,3659
10370,3658
10374,3651
10372,3639
10371,3627
10368,3613
10370,3605
10371,3595
10376,3590
10381,3584
10381,3573
10386,3568
10394,3565
10394,3555
10402,3552
10413,3552
10419,3548
10429,3547
10437,3545
10438,3535
10441,3527
10442,3518
10443,3508
10450,3505
10456,3500
10464,3497
10470,3493
10473,3485
10481,3483
10491,3482
10502,3482
10512,3482
10516,3475
10517,3466
10517,3455
10520,3447
10527,3444
10536,3442
10544,3439
10554,3439
10563,3437
10566,3430
10569,3422
10570,3412
10576,3408
10586,3407
10601,3412
10614,3414
10618,3407
10623,3402
10624,3392
10627,3385
10630,3377
10628,3364
10628,3354
10627,3342
10629,3334
10634,3328
10638,3321
10640,3313
10643,3305
10647,3299
10651,3292
10656,3286
10662,3282
10663,3272
10668,3267
10673,3261
10680,3257
10686,3253
10691,3247
10696,3242
10698,3233
10699,3223
10702,3216
10703,3206
10707,3200
10712,3194
10716,3187
10723,3184
10727,3177
10734,3174
10743,3172
10751,3169
10762,3170
10773,3170
10775,3161
10778,3154
10780,3145
10786,3141
10797,3141
10810,3143
10819,3142
10823,3135
10829,3131
10834,3125
10841,3121
10852,3122
10857,3116
10861,3110
10866,3104
10869,3096
10871,3088
10874,3080
10879,3075
10890,3075
10901,3075
10914,3078
10924,3077
10923,3066
10923,3055
10919,3040
10915,3026
10919,3019
10923,3013
10930,3009
10934,3002
10935,2993
10939,2986
10944,2981
10953,2979
10959,2974
10959,2964
10954,2948
10952,2936
10954,2927
10963,2925
10974,2926
10981,2922
10986,2916
10989,2909
10994,2903
10995,2894
10995,2883
10996,2873
11000,2867
11011,2867
11024,2870
11039,2874
11045,2869
11045,2859
11042,2845
11039,2832
11040,2822
11046,2817
11056,2817
11066,2816
11079,2819
11090,2819
11093,2811
11094,2802
11094,2791
11094,2781
11102,2778
11113,2778
11122,2777
11127,2771
11133,2767
11132,2755
11132,2744
11136,2738
11135,2726
11141,2722
11151,2721
11154,2713
11162,2711
11167,2705
11168,2696
11171,2688
11173,2679
11171,2667
11170,2655
11171,2645
11176,2640
11185,2638
11191,2634
11196,2628
11193,2614
11195,2606
11200,2600
11206,2596
11216,2595
11223,2591
11230,2588
11243,2590
11252,2589
11266,2592
11280,2595
11289,2594
11297,2591
11302,2586
11301,2574
11302,2564
11301,2553
11303,2544
11309,2540
11318,2538
11329,2538
11341,2540
11348,2536
11351,2529
11350,2517
11346,2502
11345,2491
11346,2481
11349,2474
11355,2469
11360,2463
11361,2454
11363,2445
11364,2436
11368,2429
11374,2424
11379,2419
11384,2413
11391,2410
11397,2405
11404,2401
11407,2394
11405,2381
11402,2367
11402,2357
11401,2345
11406,2340
11418,2341
11425,2337
11433,2335
11439,2330
11440,2321
11447,2317
11453,2312
11459,2308
11465,2303
11470,2298
11478,2295
11479,2285
11479,2275
11480,2265
11482,2257
11487,2251
11491,2244
11497,2240
11501,2233
11510,2232
11519,2230
11522,2222
11523,2213
11524,2203
11529,2198
11532,2190
11540,2187
11550,2187
11557,2183
11565,2181
11568,2173
11563,2157
