<TYPE>=CHROM
<LAB NAME>=Templeton
<CLIENT>=Templeton
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=FID
<COLUMN>=2m 2mmID ShinCarbonST 80/100
<CARRIER>=Argon at 35psi
<TEMPERATURE>=K:\Templeton_Lab\SRI GC files\Peak426-32bit\TC_200deg.tem
<EVENTS>=Channel1.evt
<COMPONENTS>=K:\Templeton_Lab\SRI GC files\Peak426-32bit\TC_iso_FID_comps.cpt
<SAMPLE>=0.5ml_1pc_mix
<OPERATOR>=TC
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>=10-31-2022
<TIME>=16:37:10
<RATE>=20Hz
<SIZE>=5400
<SAMP WEIGHT>=0.500000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=K:\Templeton_Lab\SRI GC files\Peak426-32bit\TC_Ar_iso200_35psi.CON
-28,-28
-77,0
-106,0
-108,0
-75,31
-22,82
24,126
45,145
33,131
-1,95
-37,57
-48,44
-25,65
12,100
45,131
57,141
29,111
8,88
-9,69
-28,48
-8,66
0,72
16,86
34,102
14,80
-1,63
-14,48
-16,44
-11,47
-6,50
-3,51
-7,45
-1,49
7,55
-2,44
8,52
15,57
3,43
4,42
-20,16
-35,0
-4,30
24,58
60,94
81,114
62,95
48,81
32,64
14,46
13,45
16,47
31,62
33,64
7,37
-4,26
-10,20
-21,8
-17,12
-18,11
-15,13
7,35
26,54
29,56
28,55
0,27
-27,0
-15,10
-11,13
15,37
45,66
42,61
41,59
43,59
19,34
14,27
15,27
9,20
32,41
41,49
41,47
39,44
14,17
20,22
24,24
29,29
51,49
30,27
29,24
28,22
18,11
37,28
48,38
61,49
100,87
89,74
55,39
48,30
23,4
21,0
51,30
57,36
70,49
72,51
49,28
37,16
40,19
66,44
91,69
83,61
61,39
50,28
43,21
51,29
65,43
69,46
74,51
88,65
104,81
105,82
83,60
54,31
40,17
40,16
60,36
68,44
51,27
42,18
38,14
45,21
76,52
99,74
110,85
125,100
124,99
119,94
114,89
89,64
57,32
45,19
49,23
78,52
107,81
91,65
65,39
45,19
27,0
48,22
75,49
80,54
96,71
98,73
93,68
113,88
101,77
73,49
45,21
24,0
49,26
86,63
109,86
106,84
82,60
83,61
82,60
83,62
90,69
47,26
35,14
75,55
92,72
121,101
139,119
108,89
83,64
70,51
54,35
46,28
62,44
86,68
116,98
142,125
135,118
108,91
76,59
45,29
45,29
68,52
94,78
97,82
73,58
56,41
53,38
63,49
53,39
38,24
14,0
18,5
67,55
89,78
84,73
79,69
68,59
65,56
83,75
90,83
91,84
92,86
84,79
70,65
79,75
91,88
98,95
91,89
74,73
52,51
44,44
65,65
62,62
82,83
109,111
109,111
112,115
94,98
73,77
75,80
76,82
89,95
98,105
86,94
93,101
71,80
43,53
54,64
57,68
81,93
123,135
128,141
127,141
118,133
75,90
51,67
29,46
24,41
61,79
62,81
74,93
91,111
66,87
69,90
69,91
47,70
49,72
64,88
69,94
78,103
90,116
91,118
84,111
75,103
55,84
36,65
26,56
36,67
59,90
88,120
113,146
106,139
112,146
94,129
51,86
27,63
11,48
8,45
52,90
91,130
111,150
115,155
101,142
73,114
14,56
-29,14
-44,0
-28,16
29,73
77,121
101,145
117,162
104,149
65,110
41,86
23,68
55,101
108,154
119,165
119,165
91,137
66,113
76,123
78,125
75,122
71,119
57,105
59,107
78,126
101,149
115,164
114,163
94,143
51,100
26,75
11,61
-3,47
36,86
68,118
100,150
127,178
105,156
59,110
-2,49
-52,0
-50,0
-6,43
51,99
115,162
139,185
137,182
123,166
83,125
47,88
43,83
60,99
102,140
128,164
117,152
96,130
79,112
72,104
71,102
48,78
29,57
31,58
22,48
57,82
80,104
83,106
98,119
62,82
36,55
35,53
44,61
77,93
115,129
132,145
147,159
153,164
139,149
110,119
65,73
52,58
80,85
117,121
163,166
178,180
154,155
119,119
74,73
36,34
20,17
38,34
77,72
122,115
145,137
145,136
125,115
81,70
32,20
14,0
19,5
49,35
86,72
86,72
61,47
48,34
32,18
29,15
42,28
40,26
59,45
99,85
112,98
96,82
74,60
52,38
45,31
39,25
36,22
49,35
80,66
141,127
190,176
192,178
183,169
156,142
111,97
65,51
30,16
33,19
69,55
106,92
122,108
109,95
96,82
93,79
75,61
57,43
34,20
14,0
57,44
107,94
111,99
98,86
81,70
55,44
46,36
44,34
27,17
46,37
83,74
125,117
139,131
110,103
94,87
62,55
52,46
74,68
79,74
101,96
142,138
154,150
163,159
171,168
141,138
101,99
61,59
35,34
38,37
89,88
149,149
176,176
162,162
119,119
63,64
10,11
-2,0
18,20
68,70
126,128
147,149
145,148
119,122
76,79
32,35
4,7
12,16
70,74
147,151
202,206
209,213
181,186
147,152
96,101
65,70
80,85
109,115
154,160
202,208
202,208
162,168
137,144
117,124
75,82
63,70
78,85
85,93
106,114
135,143
123,131
107,115
120,129
104,113
53,62
20,29
-10,0
-2,8
57,67
111,121
154,164
161,171
134,144
78,88
12,22
-1,9
26,36
88,98
172,182
206,216
197,207
181,191
113,123
43,53
18,28
32,42
104,114
173,183
210,221
206,217
156,167
126,137
98,109
44,55
36,47
65,76
103,114
154,165
159,170
121,132
100,111
65,76
27,38
23,34
17,28
38,49
77,88
95,106
122,133
130,141
153,165
160,172
99,111
59,71
49,61
59,71
130,142
186,198
203,215
211,223
169,181
96,108
29,41
11,23
44,56
102,114
170,182
195,207
170,182
132,144
87,99
22,34
-13,0
13,27
53,69
96,114
113,133
115,136
92,115
62,87
33,60
-6,23
-7,23
21,53
72,106
136,172
157,195
148,187
156,197
120,163
58,103
4,51
-31,17
2,52
91,143
175,229
205,261
192,249
152,211
97,158
38,101
-6,59
0,66
46,114
118,188
166,238
168,242
156,231
100,177
9,88
-50,31
-83,0
-48,34
39,121
99,181
126,208
122,203
93,174
44,125
-17,64
-38,43
-7,73
65,145
155,235
184,264
174,254
137,216
79,158
23,102
-9,70
-7,71
34,112
69,147
88,166
110,188
100,177
111,188
99,176
33,110
-1,76
-16,60
-22,54
21,97
49,125
50,125
63,138
43,118
13,88
-21,54
-65,9
-73,1
-29,45
33,107
91,165
109,182
82,155
45,118
-19,54
-73,0
-72,1
-40,34
37,112
122,198
133,210
110,188
79,158
7,87
-47,34
-75,7
-75,8
-31,53
21,106
46,132
56,143
48,136
26,115
-25,65
-73,18
-73,19
-56,37
-22,72
-9,86
-16,80
-25,72
-12,86
1,100
-26,74
-42,59
-55,47
-83,20
-65,39
-26,79
10,116
57,164
68,176
28,137
-18,92
-51,60
-65,47
-38,75
9,123
46,161
50,166
38,155
-7,111
-93,26
-120,0
-115,5
-87,34
-3,118
29,151
-2,121
-12,111
-50,74
-105,20
-108,17
-110,16
-86,41
-25,102
3,131
-14,115
-54,75
-77,53
-82,49
-94,37
-75,57
-53,79
-47,86
-24,110
-8,126
-15,120
-27,109
-32,104
-47,90
-74,64
-100,38
-105,34
-100,40
-97,43
-69,72
-63,79
-69,73
-51,92
-66,77
-86,58
-104,41
-115,30
-89,57
-61,86
-41,106
-44,104
-71,78
-98,51
-124,26
-133,18
-124,27
-102,50
-65,88
-50,103
-69,85
-77,77
-97,58
-118,38
-109,47
-98,59
-78,80
-50,108
-53,106
-82,78
-105,55
-102,59
-83,79
-72,90
-68,95
-78,86
-97,67
-111,54
-122,43
-109,57
-91,76
-75,92
-62,106
-78,91
-106,63
-130,40
-150,21
-149,22
-124,48
-95,78
-72,101
-65,109
-79,96
-118,57
-164,12
-177,0
-150,27
-92,85
-40,138
-36,142
-74,104
-119,60
-149,30
-151,28
-115,65
-81,99
-62,118
-77,104
-128,53
-157,24
-160,22
-153,29
-117,65
-96,87
-95,88
-88,95
-101,83
-109,75
-117,67
-135,50
-135,50
-140,45
-140,46
-133,53
-146,40
-162,25
-151,36
-119,68
-90,98
-70,118
-70,118
-96,93
-140,49
-169,20
-170,20
-139,51
-93,97
-65,126
-58,133
-98,93
-151,41
-175,17
-193,0
-171,21
-129,63
-117,75
-108,84
-117,74
-140,51
-135,56
-142,49
-127,63
-89,101
-75,115
-65,125
-79,110
-121,68
-168,21
-189,0
-177,11
-145,42
-111,75
-96,89
-101,83
-113,71
-132,51
-152,30
-161,20
-143,37
-99,80
-77,102
-87,91
-101,76
-137,39
-159,16
-147,27
-124,50
-91,82
-68,104
-83,88
-126,44
-158,11
-169,0
-161,7
-124,44
-97,70
-86,81
-81,85
-100,66
-137,28
-146,19
-136,28
-117,47
-63,101
-54,109
-82,81
-90,72
-123,39
-126,35
-95,66
-92,68
-72,88
-66,93
-86,73
-91,68
-117,41
-133,25
-111,46
-107,50
-82,74
-47,109
-54,101
-56,99
-68,86
-93,61
-76,78
-54,99
-46,107
-46,106
-60,92
-83,68
-100,51
-98,52
-83,67
-71,78
-61,88
-67,82
-93,55
-119,29
-128,19
-104,43
-71,75
-41,105
-29,116
-41,104
-57,87
-75,69
-89,55
-92,51
-88,55
-68,74
-31,111
-15,126
-30,111
-28,112
-33,107
-35,104
-21,118
-28,111
-23,115
-22,116
-52,85
-80,57
-74,62
-66,70
-34,101
-11,124
-33,101
-34,100
-48,86
-58,75
-41,92
-34,98
-8,124
-2,129
-43,88
-73,57
-105,25
-130,0
-106,23
-66,63
-31,97
23,151
37,165
14,141
-7,120
-49,78
-65,61
-41,85
4,130
65,190
90,215
66,191
37,161
-19,105
-62,62
-52,71
-33,90
11,134
55,177
67,189
47,169
17,138
23,144
1,122
-34,86
-32,88
-35,85
-15,104
19,138
-6,113
-15,103
4,122
9,126
9,126
-14,103
-45,71
-42,74
-13,103
11,126
44,159
70,185
100,214
84,198
7,121
-36,77
-59,54
-34,79
47,159
87,199
109,221
104,215
53,164
15,126
-30,80
-26,84
22,132
57,166
105,214
121,230
95,203
62,170
20,128
-36,71
-42,65
-25,82
7,113
58,164
56,161
49,154
47,152
24,128
27,131
14,118
6,109
36,139
76,179
104,206
100,202
102,204
106,207
103,204
82,183
58,158
48,148
59,159
102,201
136,235
162,261
182,280
178,276
124,222
29,126
-28,69
-41,56
12,108
85,181
126,222
161,256
147,242
98,193
50,144
-26,68
-63,30
-10,83
67,160
155,247
195,287
162,254
134,225
77,168
8,99
2,92
15,105
82,172
180,269
207,296
213,302
174,262
100,188
54,142
20,107
40,127
94,181
146,232
174,260
168,254
164,249
164,249
134,219
69,153
13,97
-7,77
14,97
89,172
137,220
139,221
125,207
90,171
56,137
13,94
-6,74
-1,79
63,143
139,218
179,258
211,290
202,280
148,226
64,142
26,103
23,100
86,163
188,264
221,297
233,309
214,289
166,241
106,181
44,118
24,98
66,140
143,216
194,267
208,281
190,262
145,217
91,163
6,77
-69,2
-71,0
-53,17
16,86
103,172
124,193
137,206
143,211
106,174
59,126
30,97
5,72
33,99
84,150
135,201
185,250
188,253
156,220
87,151
5,69
-17,46
19,82
87,150
163,225
173,235
153,214
139,200
100,161
51,111
4,64
-17,43
3,62
60,119
98,156
99,157
63,121
15,72
-27,30
-57,0
-45,12
-37,21
3,61
47,106
62,121
92,152
94,154
62,123
27,88
-6,56
-1,61
24,87
46,109
49,113
36,100
34,99
46,111
39,105
18,84
-2,65
-48,19
-44,24
10,78
35,104
79,148
90,160
43,113
2,73
-45,26
-72,0
-43,27
-6,62
38,105
71,136
52,115
32,94
-6,54
-59,0
-78,-33
-68,-36
-21,-2
24,30
26,20
20,0
-10,0
-29,0
-35,4
-49,0
-35,17
-13,42
25,83
54,115
36,100
20,87
4,74
-19,54
-28,48
-31,48
-39,43
-40,45
-46,42
-51,40
-41,53
-55,42
-73,27
-76,27
-97,9
-95,14
-85,27
-72,43
-70,48
-68,53
-31,93
-27,100
-26,104
-62,71
-121,15
-140,0
-123,17
-55,85
7,147
26,166
19,159
-8,132
-45,95
-73,67
-83,57
-84,56
-52,88
-26,115
-14,127
-13,128
-50,91
-90,51
-94,47
-95,46
-73,68
-40,101
-38,103
-38,103
-67,74
-86,56
-84,58
-97,45
-83,59
-69,73
-92,50
-86,56
-73,69
-71,71
-61,81
-63,79
-60,83
-66,77
-73,70
-75,68
-84,59
-72,71
-75,68
-95,48
-82,61
-82,61
-72,71
-65,78
-82,62
-82,62
-74,70
-43,101
-38,106
-45,99
-55,89
-79,65
-97,47
-110,34
-131,13
-145,0
-118,26
-113,31
-103,40
-81,62
-112,31
-131,11
-127,15
-142,0
-137,4
-107,33
-105,34
-96,43
-72,66
-76,61
-80,57
-87,49
-106,29
-103,32
-104,30
-102,31
-70,63
-73,59
-61,70
-53,78
-102,28
-115,14
-116,13
-114,14
-105,22
-109,18
-91,35
-82,43
-66,59
-54,70
-89,34
-123,0
-120,4
-110,15
-82,44
-68,59
-91,37
-102,27
-120,10
-113,18
-104,28
-108,25
-98,36
-94,41
-78,58
-76,61
-98,40
-113,26
-112,28
-95,46
-74,68
-71,73
-89,56
-106,40
-113,34
-99,49
-81,68
-75,75
-85,66
-103,49
-114,39
-120,34
-115,40
-104,52
-100,57
-96,62
-86,73
